Date,Time,Open,High,Low,Close,Volume
2018.02.17,05:54,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,05:55,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,05:56,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,05:57,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,05:58,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,05:59,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:00,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:01,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:02,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:03,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:04,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:05,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:06,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:07,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:08,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:09,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:10,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:11,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:12,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:13,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:14,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:15,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:16,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:17,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:18,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:19,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:20,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:21,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:22,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:23,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:24,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:25,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:26,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:27,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:28,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:29,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:30,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:31,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:32,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:33,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:34,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:35,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:36,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:37,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:38,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:39,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:40,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:41,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:42,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:43,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:44,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:45,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:46,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:47,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:48,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:49,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:50,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:51,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:52,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:53,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:54,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:55,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:56,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:57,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:58,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,06:59,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:00,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:01,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:02,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:03,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:04,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:05,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:06,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:07,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:08,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:09,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:10,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:11,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:12,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:13,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:14,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:15,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:16,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:17,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:18,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:19,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:20,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:21,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:22,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:23,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:24,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:25,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:26,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:27,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:28,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:29,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:30,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:31,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:32,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:33,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:34,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:35,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:36,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:37,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:38,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:39,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:40,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:41,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:42,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:43,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:44,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:45,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:46,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:47,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:48,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:49,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:50,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:51,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:52,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:53,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:54,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:55,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:56,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:57,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:58,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,07:59,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:00,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:01,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:02,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:03,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:04,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:05,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:06,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:07,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:08,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:09,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:10,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:11,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:12,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:13,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:14,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:15,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:16,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:17,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:18,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:19,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:20,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:21,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:22,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:23,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:24,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:25,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:26,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:27,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:28,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:29,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:30,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:31,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:32,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:33,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:34,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:35,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:36,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:37,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:38,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:39,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:40,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:41,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:42,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:43,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:44,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:45,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:46,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:47,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:48,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:49,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:50,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:51,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:52,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:53,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:54,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:55,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:56,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:57,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:58,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,08:59,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:00,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:01,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:02,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:03,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:04,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:05,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:06,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:07,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:08,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:09,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:10,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:11,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:12,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:13,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:14,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:15,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:16,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:17,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:18,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:19,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:20,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:21,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:22,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:23,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:24,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:25,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:26,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:27,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:28,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:29,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:30,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:31,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:32,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:33,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:34,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:35,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:36,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:37,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:38,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:39,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:40,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:41,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:42,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:43,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:44,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:45,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:46,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:47,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:48,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:49,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:50,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:51,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:52,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:53,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:54,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:55,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:56,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:57,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:58,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,09:59,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:00,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:01,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:02,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:03,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:04,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:05,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:06,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:07,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:08,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:09,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:10,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:11,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:12,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:13,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:14,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:15,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:16,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:17,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:18,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:19,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:20,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:21,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:22,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:23,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:24,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:25,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:26,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:27,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:28,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:29,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:30,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:31,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:32,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:33,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:34,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:35,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:36,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:37,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:38,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:39,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:40,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:41,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:42,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:43,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:44,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:45,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:46,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:47,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:48,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:49,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:50,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:51,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:52,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:53,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:54,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:55,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:56,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:57,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:58,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,10:59,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:00,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:01,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:02,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:03,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:04,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:05,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:06,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:07,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:08,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:09,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:10,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:11,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:12,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:13,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:14,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:15,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:16,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:17,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:18,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:19,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:20,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:21,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:22,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:23,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:24,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:25,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:26,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:27,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:28,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:29,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:30,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:31,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:32,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:33,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:34,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:35,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:36,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:37,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:38,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:39,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:40,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:41,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:42,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:43,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:44,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:45,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:46,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:47,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:48,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:49,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:50,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:51,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:52,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:53,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:54,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:55,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:56,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:57,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:58,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,11:59,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:00,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:01,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:02,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:03,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:04,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:05,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:06,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:07,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:08,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:09,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:10,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:11,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:12,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:13,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:14,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:15,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:16,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:17,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:18,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:19,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:20,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:21,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:22,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:23,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:24,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:25,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:26,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:27,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:28,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:29,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:30,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:31,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:32,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:33,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:34,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:35,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:36,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:37,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:38,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:39,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:40,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:41,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:42,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:43,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:44,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:45,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:46,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:47,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:48,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:49,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:50,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:51,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:52,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:53,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:54,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:55,1.40325,1.40325,1.40325,1.40325,1
2018.02.17,12:56,1.40325,1.40325,1.40325,1.40325,1
